iso_o,input_ind,output_ind,valueshare
EU,32,28,.0083737001
IND,32,28,.019049864
JPN,32,28,.023507085
ROW,32,28,.0071342015
USA,32,28,.00089938595
BRA,33,28,.052114766
CHN,33,28,.00072104216
EU,33,28,.0033720001
IND,33,28,.0080957646
JPN,33,28,.0029338861
ROW,33,28,.004088101
USA,33,28,.0087649627
BRA,34,28,.0031185485
CHN,34,28,.033232432
EU,34,28,.0039084
IND,34,28,.040445827
JPN,34,28,.014137569
ROW,34,28,.015293303
USA,34,28,.0073501854
BRA,35,28,.0018743088
CHN,35,28,.012047634
EU,35,28,.0122529
IND,35,28,.00062082062
JPN,35,28,.010776014
ROW,35,28,.0057384009
USA,35,28,.006086505
BRA,36,28,.060407761
CHN,36,28,.10833371
EU,36,28,.050552402
IND,36,28,.017095914
JPN,36,28,.03368964
ROW,36,28,.045867909
USA,36,28,.26343048
BRA,37,28,.0095127374
CHN,37,28,.00058005349
EU,37,28,.0093724998
IND,37,28,.0019995442
JPN,37,28,.1755508
ROW,37,28,.0058233012
USA,37,28,.0093506537
BRA,38,28,.018033322
CHN,38,28,.0096369274
EU,38,28,.044445999
IND,38,28,.010273186
JPN,38,28,.013681502
ROW,38,28,.025133103
USA,38,28,.061274242
BRA,39,28,.077548631
CHN,39,28,.017160423
EU,39,28,.0914995
IND,39,28,.19172877
JPN,39,28,.012639078
ROW,39,28,.062488813
USA,39,28,.17689994
BRA,40,28,.005411237
CHN,40,28,.0028925678
EU,40,28,.0072641
IND,40,28,.00026086663
JPN,40,28,.00031567697
ROW,40,28,.0078268023
USA,40,28,.0067390949
BRA,41,28,.010193804
CHN,41,28,.00027207818
EU,41,28,.0021442
IND,41,28,.03309577
JPN,41,28,.00062145467
ROW,41,28,.0012901003
USA,41,28,.000094498522
BRA,42,28,.00067926693
CHN,42,28,.0003550715
EU,42,28,.0011479
IND,42,28,.000061192171
JPN,42,28,.0020483506
ROW,42,28,.0014848002
USA,42,28,.00033779474
BRA,43,28,.00037508176
CHN,43,28,.0014253857
EU,43,28,.0020270001
IND,43,28,.0011109578
JPN,43,28,.003713829
ROW,43,28,.0010107002
USA,43,28,.00074168842
BRA,44,28,.0013639337
CHN,44,28,.001197204
EU,44,28,.0030874
IND,44,28,.0016761855
JPN,44,28,.0025742122
ROW,44,28,.0034063007
USA,44,28,.0012921798
BRA,1,29,.0016615074
CHN,1,29,.01034503
EU,1,29,.0011322739
IND,1,29,.021489479
JPN,1,29,.0001465877
ROW,1,29,.0027944006
USA,1,29,.000049995189
BRA,2,29,.000049997216
CHN,2,29,.000049995309
EU,2,29,.000049998849
IND,2,29,.000049994367
JPN,2,29,.000049995804
ROW,2,29,.00050770014
USA,2,29,.000049995189
BRA,3,29,.002280273
CHN,3,29,.00084122107
EU,3,29,.0017796591
IND,3,29,.00054673839
JPN,3,29,.0006041493
ROW,3,29,.014312603
USA,3,29,.0076021682
BRA,4,29,.00015509137
CHN,4,29,.001790532
EU,4,29,.00029809313
IND,4,29,.000049994367
JPN,4,29,.000049995804
ROW,4,29,.00071530009
USA,4,29,.000084991821
BRA,5,29,.000049997216
CHN,5,29,.000049995309
EU,5,29,.000049998849
IND,5,29,.000049994367
JPN,5,29,.000049995804
ROW,5,29,.0011749002
USA,5,29,.000049995189
BRA,6,29,.0025588574
CHN,6,29,.075560115
EU,6,29,.0076189251
IND,6,29,.003391518
JPN,6,29,.0010354131
ROW,6,29,.012146102
USA,6,29,.0077716522
BRA,7,29,.0058342754
CHN,7,29,.015949404
EU,7,29,.0012596711
IND,7,29,.027373215
JPN,7,29,.00087332673
ROW,7,29,.0028253004
USA,7,29,.000049995189
BRA,8,29,.000049997216
CHN,8,29,.00011798894
EU,8,29,.00050078845
IND,8,29,.00096709101
JPN,8,29,.000084192936
ROW,8,29,.00041670009
USA,8,29,.000067693487
BRA,9,29,.0022955721
CHN,9,29,.0018347278
EU,9,29,.0018317578
IND,9,29,.0284079
JPN,9,29,.0019909327
ROW,9,29,.0027388004
USA,9,29,.0006064417
BRA,10,29,.27394873
CHN,10,29,.24039844
EU,10,29,.1523924
IND,10,29,.062470764
JPN,10,29,.23315394
ROW,10,29,.27156317
USA,10,29,.19533141
BRA,11,29,.0038516857
CHN,11,29,.0047886507
EU,11,29,.0071390355
IND,11,29,.002529515
JPN,11,29,.0055943308
ROW,11,29,.010230902
USA,11,29,.0011281915
BRA,12,29,.00096304639
CHN,12,29,.00058984465
EU,12,29,.0018578572
IND,12,29,.00075671473
JPN,12,29,.0014719765
ROW,12,29,.00075170014
USA,12,29,.00012848765
BRA,13,29,.033978108
CHN,13,29,.001140493
EU,13,29,.0030361302
IND,13,29,.0010766787
JPN,13,29,.0010624109
ROW,13,29,.005498101
USA,13,29,.00026397459
BRA,14,29,.00027098492
CHN,14,29,.0013896696
EU,14,29,.00088317966
IND,14,29,.0011485707
JPN,14,29,.0004384632
ROW,14,29,.0011608002
USA,14,29,.000062993939
BRA,15,29,.00046437414
CHN,15,29,.0025110643
EU,15,29,.0017039608
IND,15,29,.0026175051
JPN,15,29,.0062579745
ROW,15,29,.0031804005
USA,15,29,.00090281316
BRA,16,29,.00063666457
CHN,16,29,.0012284848
EU,16,29,.0080093155
IND,16,29,.0064694714
JPN,16,29,.00082643062
ROW,16,29,.0037054007
USA,16,29,.0016226439
BRA,17,29,.00086395192
CHN,17,29,.018318081
EU,17,29,.0093301861
IND,17,29,.020105435
JPN,17,29,.0060898885
ROW,17,29,.0032449004
USA,17,29,.00050305162
BRA,18,29,.0005331703
CHN,18,29,.022084229
EU,18,29,.0049831853
IND,18,29,.0051557194
JPN,18,29,.0015072734
ROW,18,29,.0019154004
USA,18,29,.00010129026
BRA,19,29,.001024843
CHN,19,29,.035425179
EU,19,29,.019913942
IND,19,29,.0020657671
JPN,19,29,.0043106382
ROW,19,29,.0041200011
USA,19,29,.00038576289
BRA,20,29,.045847349
CHN,20,29,.002717145
EU,20,29,.0034602203
IND,20,29,.0005084427
JPN,20,29,.0024706926
ROW,20,29,.0045619011
USA,20,29,.00020967983
BRA,21,29,.00030958277
CHN,21,29,.058182243
EU,21,29,.038624909
IND,21,29,.00068702258
JPN,21,29,.24968915
ROW,21,29,.054219313
USA,21,29,.015316727
BRA,22,29,.029410662
CHN,22,29,.016489852
EU,22,29,.075572968
IND,22,29,.01438428
JPN,22,29,.016659601
ROW,22,29,.015547003
USA,22,29,.00049455243
BRA,23,29,.001761202
CHN,23,29,.0039219321
EU,23,29,.013849381
IND,23,29,.10219359
JPN,23,29,.0024627931
ROW,23,29,.0070937015
USA,23,29,.0011269916
BRA,24,29,.00032268206
CHN,24,29,.0015147579
EU,24,29,.0025548413
IND,24,29,.069023922
JPN,24,29,.0003823679
ROW,24,29,.0018540004
USA,24,29,.00020448033
BRA,25,29,.0015757122
CHN,25,29,.0013470736
EU,25,29,.0097134765
IND,25,29,.02050449
JPN,25,29,.00095661974
ROW,25,29,.0062903007
USA,25,29,.0039986153
BRA,26,29,.12513793
CHN,26,29,.045288749
EU,26,29,.086234421
IND,26,29,.04410813
JPN,26,29,.1322401
ROW,26,29,.10977542
USA,26,29,.082924217
BRA,27,29,.02819543
CHN,27,29,.019727649
EU,27,29,.019806543
IND,27,29,.011936355
JPN,27,29,.025465563
ROW,27,29,.023737503
USA,27,29,.026932109
BRA,28,29,.0017313036
CHN,28,29,.001246683
EU,28,29,.0037125146
IND,28,29,.00076041435
JPN,28,29,.0045221206
ROW,28,29,.016642803
USA,28,29,.0020183057
BRA,29,29,.0019183933
CHN,29,29,.15030271
EU,29,29,.076832235
IND,29,29,.0031805416
JPN,29,29,.0042522433
ROW,29,29,.066357918
USA,29,29,.0030375079
BRA,30,29,.087149948
CHN,30,29,.0068352586
EU,30,29,.11762989
IND,30,29,.22602823
JPN,30,29,.19585976
ROW,30,29,.11922582
USA,30,29,.17273088
BRA,31,29,.00053217035
CHN,31,29,.00090931467
EU,31,29,.0031918266
IND,31,29,.0048623523
JPN,31,29,.00087012694
ROW,31,29,.0017469004
USA,31,29,.0002878723
BRA,32,29,.039232317
CHN,32,29,.046980795
EU,32,29,.0348203
IND,32,29,.012280517
JPN,32,29,.0061063874
ROW,32,29,.024531404
USA,32,29,.13054773
BRA,33,29,.054699056
CHN,33,29,.0032103986
EU,33,29,.0048857876
IND,33,29,.0059167338
JPN,33,29,.0024724926
ROW,33,29,.0057852007
USA,33,29,.0023252761
BRA,34,29,.00251276
CHN,34,29,.0076226848
EU,34,29,.0090629915
IND,34,29,.03442442
JPN,34,29,.001572568
ROW,34,29,.010497302
USA,34,29,.00811252
BRA,35,29,.036287282
CHN,35,29,.02015321
EU,35,29,.021264611
IND,35,29,.0023064401
JPN,35,29,.011361347
ROW,35,29,.0078892019
USA,35,29,.0046820496
BRA,36,29,.054068688
CHN,36,29,.059233841
EU,36,29,.040217478
IND,36,29,.050452314
JPN,36,29,.0084759882
ROW,36,29,.040940806
USA,36,29,.10514578
BRA,37,29,.0061291587
CHN,37,29,.0075031961
EU,37,29,.019446753
IND,37,29,.00014998311
JPN,37,29,.0095349001
ROW,37,29,.011145702
USA,37,29,.0031995922
BRA,38,29,.029960234
CHN,38,29,.03493892
EU,38,29,.046789423
IND,38,29,.008139383
JPN,38,29,.026129907
ROW,38,29,.028771807
USA,38,29,.019578017
BRA,39,29,.11259414
CHN,39,29,.073440611
EU,39,29,.12000863
IND,39,29,.17398961
JPN,39,29,.020032218
ROW,39,29,.077378713
USA,39,29,.17305286
BRA,40,29,.0055216928
CHN,40,29,.00051235192
EU,40,29,.0084330067
IND,40,29,.00057843485
JPN,40,29,.00060284941
ROW,40,29,.0099041015
USA,40,29,.01133291
BRA,41,29,.0012440308
CHN,41,29,.0011758896
EU,41,29,.012483313
IND,41,29,.02530095
JPN,41,29,.0007839342
ROW,41,29,.0042330008
USA,41,29,.0070950175
BRA,42,29,.00066216313
CHN,42,29,.00015388556
EU,42,29,.0019861544
IND,42,29,.000079191079
JPN,42,29,.0010319133
ROW,42,29,.0017859003
USA,42,29,.0021703911
BRA,43,29,.00056736841
CHN,43,29,.00062504137
EU,43,29,.0025784406
IND,43,29,.00019357819
JPN,43,29,.0010405127
ROW,43,29,.0029662005
USA,43,29,.0039545195
BRA,44,29,.0011576355
CHN,44,29,.0015526543
EU,44,29,.0030695295
IND,44,29,.0012886549
JPN,44,29,.0094259093
ROW,44,29,.004115501
USA,44,29,.0027578347
BRA,1,30,.00057648448
CHN,1,30,.00062904326
EU,1,30,.0012111947
IND,1,30,.023160316
JPN,1,30,.0011525449
ROW,1,30,.002462799
USA,1,30,.000061496954
BRA,2,30,.000049998653
CHN,2,30,.000049995488
EU,2,30,.000049999777
IND,2,30,.000049995069
JPN,2,30,.00019469067
ROW,2,30,.00038239986
USA,2,30,.000049997518
BRA,3,30,.0009100755
CHN,3,30,.002959033
EU,3,30,.0047577792
IND,3,30,.0008895123
JPN,3,30,.00053077459
ROW,3,30,.019212993
USA,3,30,.0010713469
BRA,4,30,.00021109432
CHN,4,30,.0006228438
EU,4,30,.00087409618
IND,4,30,.000049995069
JPN,4,30,.000049997601
ROW,4,30,.0044464986
USA,4,30,.00017499132
BRA,5,30,.000097297379
CHN,5,30,.000049995488
EU,5,30,.000091899594
IND,5,30,.00035326518
JPN,5,30,.000049997601
ROW,5,30,.00081399974
USA,5,30,.000099895042
BRA,6,30,.0014455609
CHN,6,30,.023342293
EU,6,30,.0068008704
IND,6,30,.0039906064
JPN,6,30,.0074266442
ROW,6,30,.007264697
USA,6,30,.00023968812
BRA,7,30,.0015567581
CHN,7,30,.014245415
EU,7,30,.0014021938
IND,7,30,.012050412
JPN,7,30,.0043933894
ROW,7,30,.0064259977
USA,7,30,.00018719072
BRA,8,30,.0019724469
CHN,8,30,.00067093945
EU,8,30,.0019520913
IND,8,30,.00071752927
JPN,8,30,.013473555
ROW,8,30,.0042478987
USA,8,30,.0016896161
BRA,9,30,.005856242
CHN,9,30,.0030112283
EU,9,30,.0070003695
IND,9,30,.021373393
JPN,9,30,.051425733
ROW,9,30,.0081636971
USA,9,30,.020306692
BRA,10,30,.026694281
CHN,10,30,.26677251
EU,10,30,.020897709
IND,10,30,.11832543
JPN,10,30,.011994826
ROW,10,30,.061504878
USA,10,30,.02560553
BRA,11,30,.005459453
CHN,11,30,.00097671186
EU,11,30,.0041743815
IND,11,30,.0073856716
JPN,11,30,.011912329
ROW,11,30,.010276896
USA,11,30,.011399535
BRA,12,30,.0013588634
CHN,12,30,.00047025757
EU,12,30,.0011398949
IND,12,30,.001054096
JPN,12,30,.0041637006
ROW,12,30,.00081429968
USA,12,30,.00013229344
BRA,13,30,.002932521
CHN,13,30,.023511279
EU,13,30,.0071601681
IND,13,30,.010635051
JPN,13,30,.011536547
ROW,13,30,.013611395
USA,13,30,.0055120266
BRA,14,30,.00057548453
CHN,14,30,.00082112593
EU,14,30,.0019929912
IND,14,30,.0010580957
JPN,14,30,.0016109229
ROW,14,30,.0047974982
USA,14,30,.0015773218
BRA,15,30,.0016023568
CHN,15,30,.00067303929
EU,15,30,.0036107842
IND,15,30,.0031128931
JPN,15,30,.011428152
ROW,15,30,.0066955979
USA,15,30,.002442179
BRA,16,30,.0011628687
CHN,16,30,.021768235
EU,16,30,.0082672639
IND,16,30,.0064183674
JPN,16,30,.012825585
ROW,16,30,.010821296
USA,16,30,.007703118
BRA,17,30,.0080932816
CHN,17,30,.028887892
EU,17,30,.0042196815
IND,17,30,.0062442846
JPN,17,30,.021162488
ROW,17,30,.0096472958
USA,17,30,.003486427
BRA,18,30,.0022794385
CHN,18,30,.015752479
EU,18,30,.004322581
IND,18,30,.0062281857
JPN,18,30,.0069861654
ROW,18,30,.0072255973
USA,18,30,.0036297201
BRA,19,30,.0055907494
CHN,19,30,.074289992
EU,19,30,.010050355
IND,19,30,.0024727562
JPN,19,30,.012550498
ROW,19,30,.011830695
USA,19,30,.02298666
BRA,20,30,.04602946
CHN,20,30,.047206838
EU,20,30,.012640344
IND,20,30,.00080602057
JPN,20,30,.012774288
ROW,20,30,.017235694
USA,20,30,.026676977
BRA,21,30,.00054358534
CHN,21,30,.0060754521
EU,21,30,.0035804841
IND,21,30,.0018116214
JPN,21,30,.0031032513
ROW,21,30,.013061196
USA,21,30,.0043595838
BRA,22,30,.069146939
CHN,22,30,.0032473069
EU,22,30,.01143525
IND,22,30,.0091402987
JPN,22,30,.025551576
ROW,22,30,.014769995
USA,22,30,.0054262308
BRA,23,30,.027578156
CHN,23,30,.012101208
EU,23,30,.02501799
IND,23,30,.10840162
JPN,23,30,.044594262
ROW,23,30,.02996989
USA,23,30,.063861735
BRA,24,30,.016555956
CHN,24,30,.00048445628
EU,24,30,.0071172686
IND,24,30,.073374666
JPN,24,30,.016353715
ROW,24,30,.0066924975
USA,24,30,.0053785332
BRA,25,30,.033412997
CHN,25,30,.0012501872
EU,25,30,.049436681
IND,25,30,.030819163
JPN,25,30,.064863391
ROW,25,30,.037290286
USA,25,30,.020065306
BRA,26,30,.058173332
CHN,26,30,.047922574
EU,26,30,.056329452
IND,26,30,.054267149
JPN,26,30,.084439754
ROW,26,30,.090944171
USA,26,30,.067290463
BRA,27,30,.041218191
CHN,27,30,.086486094
EU,27,30,.076284565
IND,27,30,.017778547
JPN,27,30,.013712542
ROW,27,30,.063360676
USA,27,30,.044398997
BRA,28,30,.001893949
CHN,28,30,.054503184
EU,28,30,.0091788601
IND,28,30,.00070193078
JPN,28,30,.0025524779
ROW,28,30,.039729986
USA,28,30,.0017578128
BRA,29,30,.014317614
CHN,29,30,.0088202041
EU,29,30,.014599636
IND,29,30,.032331511
JPN,29,30,.0012938379
ROW,29,30,.020896992
USA,29,30,.0072710398
BRA,30,30,.035900731
CHN,30,30,.033597667
EU,30,30,.27505198
IND,30,30,.023648968
JPN,30,30,.015069379
ROW,30,30,.11522356
USA,30,30,.16557629
BRA,31,30,.018041214
CHN,31,30,.0012270893
EU,31,30,.010349554
IND,31,30,.023384495
JPN,31,30,.0043686903
ROW,31,30,.0099790962
USA,31,30,.014285691
BRA,32,30,.0047212727
CHN,32,30,.028737508
EU,32,30,.015150933
IND,32,30,.019179909
JPN,32,30,.033275206
ROW,32,30,.016972495
USA,32,30,.0090377517
BRA,33,30,.038348768
CHN,33,30,.00059224659
EU,33,30,.0043456811
IND,33,30,.0056963386
JPN,33,30,.0074469433
ROW,33,30,.0062107975
USA,33,30,.005198542
BRA,34,30,.01228507
CHN,34,30,.0075737163
EU,34,30,.010089856
IND,34,30,.1075362
JPN,34,30,.0098513281
ROW,34,30,.017821195
USA,34,30,.023083754
BRA,35,30,.029375708
CHN,35,30,.028114263
EU,35,30,.028594673
IND,35,30,.0024252608
JPN,35,30,.04779131
ROW,35,30,.013812795
USA,35,30,.011341438
BRA,36,30,.073143132
CHN,36,30,.045138527
EU,36,30,.057464946
IND,36,30,.080304079
JPN,36,30,.018496113
ROW,36,30,.07035698
USA,36,30,.055758234
BRA,37,30,.06926664
CHN,37,30,.024164218
EU,37,30,.045000702
IND,37,30,.00022387793
JPN,37,30,.12455853
ROW,37,30,.05138468
USA,37,30,.16362968
BRA,38,30,.19167803
CHN,38,30,.025007242
EU,38,30,.066314712
IND,38,30,.0088450285
JPN,38,30,.12162017
ROW,38,30,.056954782
USA,38,30,.050875578
BRA,39,30,.099388026
CHN,39,30,.047311433
EU,39,30,.10429734
IND,39,30,.15443367
JPN,39,30,.13427666
ROW,39,30,.089500166
USA,39,30,.094093636
BRA,40,30,.0098962337
CHN,40,30,.0006640401
EU,40,30,.012543245
IND,40,30,.00013318687
JPN,40,30,.00061027077
ROW,40,30,.010980496
USA,40,30,.033668831
BRA,41,30,.0072923037
CHN,41,30,.00026457614
EU,41,30,.005170377
IND,41,30,.018412884
JPN,41,30,.0047146743
ROW,41,30,.0043703988
USA,41,30,.0019870016
BRA,42,30,.0026931274
CHN,42,30,.0011325978
EU,42,30,.0017563922
IND,42,30,.000049995069
JPN,42,30,.0098084295
ROW,42,30,.0027812992
USA,42,30,.00040228007
BRA,43,30,.00078127894
CHN,43,30,.0031243181
EU,43,30,.0024050893
IND,43,30,.00041105947
JPN,43,30,.005526735
ROW,43,30,.0019789992
USA,43,30,.002723665
BRA,44,30,.029892996
CHN,44,30,.0057487814
EU,44,30,.005867674
IND,44,30,.00031266917
JPN,44,30,.0084778937
ROW,44,30,.0070743975
USA,44,30,.01349523
BRA,1,31,.00042947297
CHN,1,31,.000064693959
EU,1,31,.00083605654
IND,1,31,.0013504254
JPN,1,31,.0019744432
ROW,1,31,.0010568998
USA,1,31,.000049996215
BRA,2,31,.000049996852
CHN,2,31,.000049995331
EU,2,31,.000049997401
IND,2,31,.000049993534
JPN,2,31,.00054595666
ROW,2,31,.00015259995
USA,2,31,.000049996215
BRA,3,31,.00069185643
CHN,3,31,.00077062804
EU,3,31,.0014537245
IND,3,31,.0020707322
JPN,3,31,.00051615899
ROW,3,31,.027733192
USA,3,31,.0057214671
BRA,4,31,.00021518645
CHN,4,31,.0047349581
EU,4,31,.00056387071
IND,4,31,.000049993534
JPN,4,31,.00004999603
ROW,4,31,.0015300997
USA,4,31,.00012639044
BRA,5,31,.000049996852
CHN,5,31,.000049995331
EU,5,31,.000049997401
IND,5,31,.000049993534
JPN,5,31,.00004999603
ROW,5,31,.0013279996
USA,5,31,.00010069238
BRA,6,31,.0014683076
CHN,6,31,.024515511
EU,6,31,.0032998284
IND,6,31,.004278847
JPN,6,31,.012339721
ROW,6,31,.0074990983
USA,6,31,.00027567914
BRA,7,31,.0025362403
CHN,7,31,.038000952
EU,7,31,.0017174107
IND,7,31,.0053422088
JPN,7,31,.0089866864
ROW,7,31,.0097306985
USA,7,31,.00084343617
BRA,8,31,.0013862128
CHN,8,31,.00025157651
EU,8,31,.00058196974
IND,8,31,.00071650732
JPN,8,31,.00045756367
ROW,8,31,.0010406998
USA,8,31,.0011039164
BRA,9,31,.011643767
CHN,9,31,.10984275
EU,9,31,.010129774
IND,9,31,.051343858
JPN,9,31,.070021145
ROW,9,31,.024867995
USA,9,31,.018556096
BRA,10,31,.029326255
CHN,10,31,.047024313
EU,10,31,.018898118
IND,10,31,.26167753
JPN,10,31,.033130068
ROW,10,31,.074839883
USA,10,31,.14554289
BRA,11,31,.0050858799
CHN,11,31,.0026420534
EU,11,31,.0025892654
IND,11,31,.0035016472
JPN,11,31,.0074500088
ROW,11,31,.0056435987
USA,11,31,.0034275407
BRA,12,31,.00087434502
CHN,12,31,.00182093
EU,12,31,.00088115421
IND,12,31,.00091998104
JPN,12,31,.001950945
ROW,12,31,.00052699988
USA,12,31,.00013738959
BRA,13,31,.0028255221
CHN,13,31,.034444883
EU,13,31,.0041027865
IND,13,31,.0012339404
JPN,13,31,.004393951
ROW,13,31,.013892996
USA,13,31,.049486052
BRA,14,31,.00052106724
CHN,14,31,.00020418093
EU,14,31,.00058946939
IND,14,31,.00084889022
JPN,14,31,.0022408222
ROW,14,31,.0010763998
USA,14,31,.00063635182
BRA,15,31,.0016332972
CHN,15,31,.00016208486
EU,15,31,.001134941
IND,15,31,.0029519182
JPN,15,31,.0021746273
ROW,15,31,.0016751996
USA,15,31,.00095872744
BRA,16,31,.00085924595
CHN,16,31,.0026395537
EU,16,31,.00249967
IND,16,31,.0026616557
JPN,16,31,.002065036
ROW,16,31,.0052377987
USA,16,31,.016564846
BRA,17,31,.011832655
CHN,17,31,.0052053141
EU,17,31,.007210725
IND,17,31,.012005148
JPN,17,31,.0072103278
ROW,17,31,.017693697
USA,17,31,.00047596396
BRA,18,31,.0020867686
CHN,18,31,.0070463424
EU,18,31,.0038952974
IND,18,31,.0089643402
JPN,18,31,.0060320213
ROW,18,31,.0063711987
USA,18,31,.00020898419
BRA,19,31,.0039498513
CHN,19,31,.010569514
EU,19,31,.0044192704
IND,19,31,.0065065585
JPN,19,31,.0062435046
ROW,19,31,.0041648992
USA,19,31,.0020135476
BRA,20,31,.0012648203
CHN,20,31,.056642015
EU,20,31,.012311161
IND,20,31,.00066921342
JPN,20,31,.004005882
ROW,20,31,.016677797
USA,20,31,.022327911
BRA,21,31,.00073365384
CHN,21,31,.057096768
EU,21,31,.0009566503
IND,21,31,.00063111837
JPN,21,31,.00060385204
ROW,21,31,.0061873985
USA,21,31,.013807955
BRA,22,31,.043342173
CHN,22,31,.014122082
EU,22,31,.0061800787
IND,22,31,.010877193
JPN,22,31,.025332289
ROW,22,31,.0085048983
USA,22,31,.0021301387
BRA,23,31,.022158405
CHN,23,31,.0139256
EU,23,31,.025898254
IND,23,31,.10719013
JPN,23,31,.051087443
ROW,23,31,.020160794
USA,23,31,.0073684421
BRA,24,31,.010702226
CHN,24,31,.0007252323
EU,24,31,.006483363
IND,24,31,.0041627618
JPN,24,31,.010719349
ROW,24,31,.0040192991
USA,24,31,.001465389
BRA,25,31,.017030727
CHN,25,31,.0032189996
EU,25,31,.021428186
IND,25,31,.035965446
JPN,25,31,.018034168
ROW,25,31,.014242296
USA,25,31,.015212948
BRA,26,31,.058655608
CHN,26,31,.040481322
EU,26,31,.092427194
IND,26,31,.06084393
JPN,26,31,.11030985
ROW,26,31,.10003738
USA,26,31,.095265485
BRA,27,31,.050587714
CHN,27,31,.055723701
EU,27,31,.034620401
IND,27,31,.027203081
JPN,27,31,.10936202
ROW,27,31,.072842687
USA,27,31,.037063695
BRA,28,31,.0016808942
CHN,28,31,.0008910168
EU,28,31,.0032204327
IND,28,31,.0008246933
JPN,28,31,.0056974478
ROW,28,31,.021260394
USA,28,31,.014989966
BRA,29,31,.029671531
CHN,29,31,.062578157
EU,29,31,.018695628
IND,29,31,.015113845
JPN,29,31,.06083557
ROW,29,31,.052517489
USA,29,31,.0041644848
BRA,30,31,.014955258
CHN,30,31,.032968923
EU,30,31,.14449039
IND,30,31,.010738212
JPN,30,31,.023001574
ROW,30,31,.039218388
USA,30,31,.1572969
BRA,31,31,.14172897
CHN,31,31,.089053586
EU,31,31,.22587615
IND,31,31,.10480525
JPN,31,31,.00077433855
ROW,31,31,.12654737
USA,31,31,.036246754
BRA,32,31,.0050612814
CHN,32,31,.025888683
EU,32,31,.0047024554
IND,32,31,.016172508
JPN,32,31,.097784236
ROW,32,31,.011885697
USA,32,31,.031916983
BRA,33,31,.011513676
CHN,33,31,.0015239577
EU,33,31,.0062796734
IND,33,31,.0022438099
JPN,33,31,.041040339
ROW,33,31,.0093333982
USA,33,31,.0026913963
BRA,34,31,.020932782
CHN,34,31,.03512812
EU,34,31,.049515225
IND,34,31,.014705598
JPN,34,31,.020490574
ROW,34,31,.030328693
USA,34,31,.012398861
BRA,35,31,.046498474
CHN,35,31,.021244315
EU,35,31,.054603763
IND,35,31,.0011680489
JPN,35,31,.027135845
ROW,35,31,.024292195
USA,35,31,.0098793525
BRA,36,31,.055974677
CHN,36,31,.019423187
EU,36,31,.044301998
